Year,Player Name,Team Name,Matches,Runs,Innings,Strike Rate,Batting Average,Highest Score,Average,Centuries,Half Centuries,Ducks
2015,J Yadav,Delhi Daredevils,3,-,-,-,-,-,-,-,-,-
2015,SA Yadav,Kolkata Knight Riders,13,13,4,157,46*,17.44,138.93,-,-,1
2015,UT Yadav,Kolkata Knight Riders,12,4,3,29,24*,29,207.14,-,-,1
2015,Yuvraj Singh,Delhi Daredevils,14,13,-,248,57,19.07,118.09,-,2,1
,,,,,,,,,,,,
2016,S Ladda,Gujarat Lions,1,-,-,-,-,-,-,-,-,-
2016,VR Aaron,Royal Challengers Bangalore,8,1,1,-,0*,-,-,-,-,-
2016,KJ Abbott,Kings XI Punjab,5,3,2,13,12*,13,162.5,-,-,1
2016,AD Nath,Gujarat Lions,4,3,-,20,12,6.66,74.07,-,-,-
2016,MA Agarwal,Delhi Daredevils,3,3,-,27,10,9,108,-,-,-
2016,HM Amla,Kings XI Punjab,6,6,-,157,96,26.16,131.93,-,1,1
2016,Ankit Sharma,Rising Pune Supergiants,3,1,1,3,3*,-,100,-,-,-
2016,Anureet Singh,Kings XI Punjab,2,-,-,-,-,-,-,-,-,-
2016,S Aravind,Royal Challengers Bangalore,9,-,-,-,-,-,-,-,-,-
2016,A Ashish Reddy,Sunrisers Hyderabad,4,3,1,47,32,23.5,162.06,-,-,-
2016,M Ashwin,Rising Pune Supergiants,10,1,-,-,-,-,-,-,-,1
2016,R Ashwin,Rising Pune Supergiants,14,6,4,41,29,20.5,107.89,-,-,1
2016,GJ Bailey,Rising Pune Supergiants,6,5,1,84,34,21,85.71,-,-,1
2016,F Behardien,Kings XI Punjab,3,3,1,14,9*,7,107.69,-,-,1
2016,R Bhatia,Rising Pune Supergiants,10,6,5,34,21,34,170,-,-,-
2016,SW Billings,Delhi Daredevils,5,4,-,88,54,22,137.5,-,1,-
2016,STR Binny,Royal Challengers Bangalore,14,6,2,63,21,15.75,161.53,-,-,-
2016,Bipul Sharma,Sunrisers Hyderabad,7,4,2,51,27*,25.5,204,-,-,-
2016,SM Boland,Rising Pune Supergiants,2,-,-,-,-,-,-,-,-,-
2016,TA Boult,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2016,CR Brathwaite,Delhi Daredevils,8,6,-,83,34,13.83,218.42,-,-,-
2016,DJ Bravo,Gujarat Lions,15,13,5,99,22*,12.37,120.73,-,-,1
2016,JJ Bumrah,Mumbai Indians,14,2,1,8,6,8,72.72,-,-,-
2016,JC Buttler,Mumbai Indians,14,14,3,255,41,23.18,138.58,-,-,1
2016,KC Cariappa,Kings XI Punjab,5,2,1,13,12*,13,118.18,-,-,-
2016,YS Chahal,Royal Challengers Bangalore,13,-,-,-,-,-,-,-,-,-
2016,DL Chahar,Rising Pune Supergiants,2,-,-,-,-,-,-,-,-,-
2016,UBT Chand,Mumbai Indians,1,1,-,-,-,-,-,-,-,1
2016,PP Chawla,Kolkata Knight Riders,12,3,-,27,11,9,103.84,-,-,-
2016,NM Coulter-Nile,Delhi Daredevils,4,2,2,9,7*,-,64.28,-,-,-
2016,BCJ Cutting,Sunrisers Hyderabad,4,4,2,65,39*,32.5,191.17,-,-,1
2016,Q de Kock,Delhi Daredevils,13,13,1,445,108,37.08,136.08,1,3,-
2016,AB de Villiers,Royal Challengers Bangalore,16,16,3,687,129*,52.84,168.79,1,6,1
2016,R Dhawan,Kings XI Punjab,2,2,2,14,11*,-,233.33,-,-,-
2016,S Dhawan,Sunrisers Hyderabad,17,17,4,501,82*,38.53,116.78,-,4,1
2016,MS Dhoni,Rising Pune Supergiants,14,12,5,284,64*,40.57,135.23,-,1,-
2016,AB Dinda,Rising Pune Supergiants,9,-,-,-,-,-,-,-,-,-
2016,JP Duminy,Delhi Daredevils,10,8,3,191,49*,38.2,122.43,-,-,-
2016,F du Plessis,Rising Pune Supergiants,6,6,-,206,69,34.33,127.16,-,2,-
2016,ER Dwivedi,Gujarat Lions,4,2,-,24,19,12,171.42,-,-,-
2016,JP Faulkner,Gujarat Lions,7,5,2,77,32,25.66,130.5,-,-,-
2016,AJ Finch,Gujarat Lions,13,12,2,393,74,39.3,131.43,-,5,2
2016,G Gambhir,Kolkata Knight Riders,15,15,2,501,90*,38.53,121.89,-,5,1
2016,CH Gayle,Royal Challengers Bangalore,10,10,-,227,76,22.7,151.33,-,2,1
2016,S Gopal,Mumbai Indians,1,1,-,2,2,2,12.5,-,-,-
2016,MJ Guptill,Mumbai Indians,3,3,-,57,48,19,103.63,-,-,-
2016,Gurkeerat Singh,Kings XI Punjab,7,6,1,113,51,22.6,131.39,-,1,1
2016,PSP Handscomb,Rising Pune Supergiants,2,1,-,6,6,6,50,-,-,-
2016,Harbhajan Singh,Mumbai Indians,14,7,4,92,45*,30.66,109.52,-,-,1
2016,JW Hastings,Kolkata Knight Riders,2,-,-,-,-,-,-,-,-,-
2016,TM Head,Royal Challengers Bangalore,3,3,1,54,37,27,135,-,-,-
2016,MC Henriques,Sunrisers Hyderabad,17,15,3,182,31*,15.16,115.18,-,-,1
2016,GB Hogg,Kolkata Knight Riders,5,1,1,-,0*,-,-,-,-,-
2016,JO Holder,Kolkata Knight Riders,4,4,-,22,13,5.5,115.78,-,-,1
2016,DJ Hooda,Sunrisers Hyderabad,17,15,1,144,34,10.28,119,-,-,-
2016,Imran Tahir,Delhi Daredevils,4,1,-,5,5,5,71.42,-,-,-
2016,Iqbal Abdulla,Royal Challengers Bangalore,8,2,2,37,33*,-,137.03,-,-,-
2016,Ishan Kishan,Gujarat Lions,5,5,-,42,27,8.4,102.43,-,-,1
2016,SS Iyer,Delhi Daredevils,6,6,-,30,19,5,69.76,-,-,3
2016,RA Jadeja,Gujarat Lions,15,15,6,191,36*,21.22,107.9,-,-,1
2016,KM Jadhav,Royal Challengers Bangalore,4,3,3,42,25*,-,131.25,-,-,-
2016,SB Jakati,Gujarat Lions,6,1,1,1,1*,-,50,-,-,-
2016,MG Johnson,Kings XI Punjab,3,3,1,5,4,2.5,35.71,-,-,-
2016,CJ Jordan,Royal Challengers Bangalore,9,1,-,3,3,3,75,-,-,-
2016,KD Karthik,Gujarat Lions,16,15,2,335,53,25.76,125.93,-,3,1
2016,S Kaushik,Gujarat Lions,7,2,1,-,0*,-,-,-,-,1
2016,SN Khan,Royal Challengers Bangalore,5,4,2,66,35*,33,212.9,-,-,-
2016,Z Khan,Delhi Daredevils,12,2,-,6,4,3,46.15,-,-,-
2016,UT Khawaja,Rising Pune Supergiants,6,6,-,127,30,21.16,127,-,-,-
2016,V Kohli,Royal Challengers Bangalore,16,16,4,973,113,81.08,152.03,4,7,1
2016,Kuldeep Yadav,Kolkata Knight Riders,3,-,-,-,-,-,-,-,-,-
2016,DS Kulkarni,Gujarat Lions,14,5,3,27,10,13.5,168.75,-,-,-
2016,B Kumar,Sunrisers Hyderabad,17,8,2,43,21,7.16,159.25,-,-,-
2016,P Kumar,Gujarat Lions,16,7,3,24,15,6,92.3,-,-,1
2016,CA Lynn,Kolkata Knight Riders,2,2,1,25,15,25,113.63,-,-,-
2016,MJ McClenaghan,Mumbai Indians,14,5,2,34,20,11.33,147.82,-,-,-
2016,BB McCullum,Gujarat Lions,16,16,-,354,60,22.12,135.11,-,1,1
2016,Mandeep Singh,Royal Challengers Bangalore,1,-,-,-,-,-,-,-,-,-
2016,MR Marsh,Rising Pune Supergiants,3,1,-,7,7,7,63.63,-,-,-
2016,SE Marsh,Kings XI Punjab,6,6,1,159,56*,31.8,118.65,-,1,-
2016,GJ Maxwell,Kings XI Punjab,11,11,2,179,68,19.88,144.35,-,2,3
2016,DA Miller,Kings XI Punjab,14,13,3,161,31,16.1,122.9,-,-,1
2016,AF Milne,Royal Challengers Bangalore,1,-,-,-,-,-,-,-,-,-
2016,A Mishra,Delhi Daredevils,14,2,-,4,3,2,28.57,-,-,-
2016,Mohammed Shami,Delhi Daredevils,8,2,2,2,2*,-,50,-,-,-
2016,EJG Morgan,Sunrisers Hyderabad,7,6,1,123,51,24.6,117.14,-,1,1
2016,JA Morkel,Rising Pune Supergiants,2,1,-,16,16,16,177.77,-,-,-
2016,M Morkel,Kolkata Knight Riders,10,2,2,1,1*,-,100,-,-,-
2016,CH Morris,Delhi Daredevils,12,7,4,195,82*,65,178.89,-,1,1
2016,C Munro,Kolkata Knight Riders,4,3,-,30,16,10,100,-,-,-
2016,Mustafizur Rahman,Sunrisers Hyderabad,16,-,-,-,-,-,-,-,-,-
2016,S Nadeem,Delhi Daredevils,4,1,1,1,1*,-,20,-,-,-
2016,NS Naik,Kings XI Punjab,2,2,-,23,22,11.5,74.19,-,-,-
2016,KK Nair,Delhi Daredevils,14,12,2,357,83*,35.7,120.2,-,3,-
2016,SP Narine,Kolkata Knight Riders,11,4,3,7,4,7,53.84,-,-,-
2016,P Negi,Delhi Daredevils,8,6,4,57,19*,28.5,96.61,-,-,-
2016,A Nehra,Sunrisers Hyderabad,8,2,2,1,1*,-,100,-,-,-
2016,NV Ojha,Sunrisers Hyderabad,17,13,3,136,37,13.6,98.55,-,-,1
2016,MK Pandey,Kolkata Knight Riders,12,11,3,248,52,31,135.51,-,2,1
2016,HH Pandya,Mumbai Indians,11,9,2,44,9,6.28,69.84,-,-,-
2016,KH Pandya,Mumbai Indians,12,9,3,237,86,39.5,191.12,-,1,-
2016,RR Pant,Delhi Daredevils,10,10,2,198,69,24.75,130.26,-,1,-
2016,Parvez Rasool,Royal Challengers Bangalore,4,1,-,10,10,10,111.11,-,-,-
2016,AR Patel,Kings XI Punjab,14,10,3,111,36*,15.85,144.15,-,-,2
2016,HV Patel,Royal Challengers Bangalore,5,1,1,-,0*,-,-,-,-,-
2016,PA Patel,Mumbai Indians,10,10,-,177,81,17.7,116.44,-,1,1
2016,IK Pathan,Rising Pune Supergiants,4,3,-,11,7,3.66,84.61,-,-,-
2016,YK Pathan,Kolkata Knight Riders,15,13,8,361,63*,72.2,145.56,-,3,-
2016,NLTC Perera,Rising Pune Supergiants,12,10,3,150,34,21.42,161.29,-,-,-
2016,KP Pietersen,Rising Pune Supergiants,4,4,2,73,37,36.5,119.67,-,-,-
2016,KA Pollard,Mumbai Indians,13,12,4,207,51*,25.87,143.75,-,1,-
2016,AM Rahane,Rising Pune Supergiants,14,14,3,480,74,43.63,126.64,-,6,2
2016,KL Rahul,Royal Challengers Bangalore,14,12,3,397,68*,44.11,146.49,-,4,1
2016,SK Raina,Gujarat Lions,15,15,1,399,75,28.5,127.88,-,3,-
2016,AS Rajpoot,Kolkata Knight Riders,4,-,-,-,-,-,-,-,-,-
2016,N Rana,Mumbai Indians,4,3,-,104,70,34.66,138.66,-,1,-
2016,AT Rayudu,Mumbai Indians,13,12,1,334,65,30.36,120.14,-,2,1
2016,KW Richardson,Royal Challengers Bangalore,4,1,1,1,1*,-,100,-,-,-
2016,AD Russell,Kolkata Knight Riders,12,8,1,188,39*,26.85,164.91,-,-,-
2016,Sachin Baby,Royal Challengers Bangalore,11,6,2,119,33,29.75,150.63,-,-,1
2016,WP Saha,Kings XI Punjab,12,12,1,270,56,24.54,127.35,-,2,-
2016,P Sahu,Kings XI Punjab,5,2,1,19,18*,19,146.15,-,-,-
2016,SV Samson,Delhi Daredevils,14,14,3,291,60,26.45,112.35,-,1,-
2016,Sandeep Sharma,Kings XI Punjab,14,4,4,8,5*,-,88.88,-,-,-
2016,PJ Sangwan,Gujarat Lions,2,-,-,-,-,-,-,-,-,-
2016,R Sathish,Kolkata Knight Riders,4,3,-,24,10,8,100,-,-,-
2016,T Shamsi,Royal Challengers Bangalore,4,-,-,-,-,-,-,-,-,-
2016,Shakib Al Hasan,Kolkata Knight Riders,10,7,2,114,66*,22.8,107.54,-,1,-
2016,I Sharma,Rising Pune Supergiants,4,1,1,-,0*,-,-,-,-,-
2016,KV Sharma,Sunrisers Hyderabad,5,3,3,36,26*,-,120,-,-,-
2016,MM Sharma,Kings XI Punjab,14,6,2,32,15,8,123.07,-,-,-
2016,RG Sharma,Mumbai Indians,14,14,3,489,85*,44.45,132.88,-,5,1
2016,LMP Simmons,Mumbai Indians,1,1,-,8,8,8,100,-,-,-
2016,RP Singh,Rising Pune Supergiants,4,-,-,-,-,-,-,-,-,-
2016,DR Smith,Gujarat Lions,12,12,1,324,73,29.45,146.6,-,3,1
2016,SPD Smith,Rising Pune Supergiants,8,7,1,270,101,45,153.4,1,-,-
2016,TG Southee,Mumbai Indians,11,4,1,30,25,10,157.89,-,-,-
2016,BB Sran,Sunrisers Hyderabad,14,4,4,4,2*,-,100,-,-,-
2016,DW Steyn,Gujarat Lions,1,1,-,1,1,1,50,-,-,-
2016,MP Stoinis,Kings XI Punjab,7,5,1,146,52,36.5,135.18,-,1,1
2016,J Suchith,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2016,Swapnil Singh,Kings XI Punjab,1,1,-,-,-,-,-,-,-,1
2016,PV Tambe,Gujarat Lions,7,1,1,7,7*,-,36.84,-,-,-
2016,AP Tare,Sunrisers Hyderabad,3,2,-,8,8,4,53.33,-,-,1
2016,SS Tiwary,Rising Pune Supergiants,10,8,1,170,57,24.28,120.56,-,2,-
2016,JD Unadkat,Kolkata Knight Riders,1,-,-,-,-,-,-,-,-,-
2016,RV Uthappa,Kolkata Knight Riders,15,15,-,394,72,26.26,136.33,-,3,1
2016,M Vijay,Kings XI Punjab,14,14,1,453,89,34.84,124.45,-,5,-
2016,R Vinay Kumar,Mumbai Indians,3,2,1,13,12,13,108.33,-,-,-
2016,M Vohra,Kings XI Punjab,7,7,-,161,51,23,122.9,-,1,1
2016,DA Warner,Sunrisers Hyderabad,17,17,3,848,93*,60.57,151.42,-,9,1
2016,SR Watson,Royal Challengers Bangalore,16,15,2,179,36,13.76,133.58,-,-,1
2016,D Wiese,Royal Challengers Bangalore,1,1,1,5,5*,-,125,-,-,-
2016,KS Williamson,Sunrisers Hyderabad,6,6,-,124,50,20.66,101.63,-,1,-
2016,J Yadav,Delhi Daredevils,5,2,-,6,5,3,60,-,-,-
2016,SA Yadav,Kolkata Knight Riders,15,11,4,182,60,26,127.27,-,1,-
2016,UT Yadav,Kolkata Knight Riders,9,2,1,9,7*,9,180,-,-,-
2016,Yuvraj Singh,Sunrisers Hyderabad,10,10,1,236,44,26.22,131.84,-,-,-
2016,A Zampa,Rising Pune Supergiants,5,1,-,-,-,-,-,-,-,1
,,,,,,,,,,,,
2017,AR Bawne,Delhi Daredevils,1,1,1,12,12*,-,100,-,-,-
2017,VR Aaron,Kings XI Punjab,6,2,1,4,4,4,40,-,-,-
2017,AD Nath,Gujarat Lions,1,1,-,-,-,-,-,-,-,1
2017,MA Agarwal,Rising Pune Supergiant,3,3,-,26,20,8.66,96.29,-,-,1
2017,SS Agarwal,Gujarat Lions,1,-,-,-,-,-,-,-,-,-
2017,HM Amla,Kings XI Punjab,10,10,3,420,104*,60,145.83,2,2,1
2017,CJ Anderson,Delhi Daredevils,11,11,4,142,41*,20.28,115.44,-,-,1
2017,Ankit Sharma,Rising Pune Supergiant,1,1,-,25,25,25,166.66,-,-,-
2017,Ankit Soni,Gujarat Lions,7,3,1,7,7*,3.5,77.77,-,-,2
2017,Anureet Singh,Kings XI Punjab,1,1,-,15,15,15,125,-,-,-
2017,S Aravind,Royal Challengers Bangalore,10,8,4,32,9,8,80,-,-,2
2017,Avesh Khan,Royal Challengers Bangalore,1,-,-,-,-,-,-,-,-,-
2017,S Badree,Royal Challengers Bangalore,7,5,-,13,8,2.6,56.52,-,-,2
2017,Basil Thampi,Gujarat Lions,12,5,5,28,13*,-,100,-,-,-
2017,R Bhatia,Rising Pune Supergiant,3,2,1,16,16,16,94.11,-,-,-
2017,SW Billings,Delhi Daredevils,6,6,-,138,55,23,132.69,-,1,1
2017,STR Binny,Royal Challengers Bangalore,8,7,2,78,18*,15.6,102.63,-,-,-
2017,Bipul Sharma,Sunrisers Hyderabad,7,3,2,31,21*,31,129.16,-,-,-
2017,TA Boult,Kolkata Knight Riders,6,1,1,5,5*,-,62.5,-,-,-
2017,CR Brathwaite,Delhi Daredevils,2,2,-,12,11,6,80,-,-,-
2017,DM Bravo,Kolkata Knight Riders,1,1,1,6,6*,-,120,-,-,-
2017,JJ Bumrah,Mumbai Indians,16,2,1,16,16*,16,133.33,-,-,1
2017,JC Buttler,Mumbai Indians,10,10,-,272,77,27.2,153.67,-,1,-
2017,KC Cariappa,Kings XI Punjab,4,2,-,2,1,1,28.57,-,-,-
2017,YS Chahal,Royal Challengers Bangalore,13,6,3,13,4*,4.33,50,-,-,1
2017,DL Chahar,Rising Pune Supergiant,3,1,-,14,14,14,233.33,-,-,-
2017,RD Chahar,Rising Pune Supergiant,3,1,1,3,3*,-,150,-,-,-
2017,PP Chawla,Kolkata Knight Riders,6,1,-,2,2,2,33.33,-,-,-
2017,A Choudhary,Royal Challengers Bangalore,5,3,2,25,15*,25,125,-,-,-
2017,DT Christian,Rising Pune Supergiant,13,9,4,79,17*,15.8,161.22,-,-,-
2017,NM Coulter-Nile,Kolkata Knight Riders,8,3,-,14,6,4.66,116.66,-,-,-
2017,PJ Cummins,Delhi Daredevils,12,9,4,77,24,15.4,145.28,-,-,-
2017,BCJ Cutting,Sunrisers Hyderabad,4,3,1,51,20,25.5,196.15,-,-,-
2017,C de Grandhomme,Kolkata Knight Riders,12,9,1,126,36,15.75,136.95,-,-,3
2017,AB de Villiers,Royal Challengers Bangalore,9,9,1,216,89*,27,132.51,-,1,-
2017,S Dhawan,Sunrisers Hyderabad,14,14,1,479,77,36.84,127.39,-,3,-
2017,MS Dhoni,Rising Pune Supergiant,16,15,4,290,61*,26.36,116,-,1,-
2017,AB Dinda,Rising Pune Supergiant,3,1,-,7,7,7,100,-,-,-
2017,F du Plessis,Rising Pune Supergiant,2,1,-,8,8,8,114.28,-,-,-
2017,JP Faulkner,Gujarat Lions,8,6,2,54,21,13.5,94.73,-,-,-
2017,LH Ferguson,Rising Pune Supergiant,4,1,1,1,1*,-,100,-,-,-
2017,AJ Finch,Gujarat Lions,13,13,1,299,72,24.91,166.11,-,2,1
2017,G Gambhir,Kolkata Knight Riders,16,16,4,498,76*,41.5,128.02,-,4,-
2017,CH Gayle,Royal Challengers Bangalore,9,9,-,200,77,22.22,122.69,-,1,2
2017,MS Gony,Gujarat Lions,1,-,-,-,-,-,-,-,-,-
2017,MJ Guptill,Kings XI Punjab,7,7,1,132,50*,22,150,-,1,1
2017,Gurkeerat Singh,Kings XI Punjab,2,-,-,-,-,-,-,-,-,-
2017,Harbhajan Singh,Mumbai Indians,11,7,5,16,7*,8,100,-,-,1
2017,TM Head,Royal Challengers Bangalore,7,7,2,151,75*,30.2,139.81,-,1,1
2017,MC Henriques,Sunrisers Hyderabad,12,11,5,277,55*,46.16,136.45,-,3,-
2017,MJ Henry,Kings XI Punjab,2,-,-,-,-,-,-,-,-,-
2017,DJ Hooda,Sunrisers Hyderabad,10,6,3,78,19*,26,150,-,-,-
2017,Imran Tahir,Rising Pune Supergiant,12,1,1,-,0*,-,-,-,-,-
2017,Iqbal Abdulla,Royal Challengers Bangalore,2,1,1,5,5*,-,71.42,-,-,-
2017,Ishan Kishan,Gujarat Lions,11,10,-,277,61,27.7,134.46,-,1,-
2017,SS Iyer,Delhi Daredevils,12,12,2,338,96,33.8,139.09,-,2,-
2017,SP Jackson,Kolkata Knight Riders,4,3,1,38,16,19,122.58,-,-,-
2017,RA Jadeja,Gujarat Lions,12,10,6,158,28,39.5,139.82,-,-,-
2017,KM Jadhav,Royal Challengers Bangalore,13,13,1,267,69,22.25,143.54,-,1,-
2017,IR Jaggi,Kolkata Knight Riders,2,2,1,33,28,33,84.61,-,-,-
2017,SB Jakati,Gujarat Lions,2,-,-,-,-,-,-,-,-,-
2017,MG Johnson,Mumbai Indians,5,3,3,20,13*,-,117.64,-,-,-
2017,CJ Jordan,Sunrisers Hyderabad,1,1,-,-,-,-,-,-,-,1
2017,KD Karthik,Gujarat Lions,14,13,3,361,65,36.1,139.38,-,2,1
2017,S Kaul,Sunrisers Hyderabad,10,1,1,-,0*,-,-,-,-,-
2017,S Kaushik,Gujarat Lions,3,-,-,-,-,-,-,-,-,-
2017,Z Khan,Delhi Daredevils,11,3,2,4,2,4,30.76,-,-,-
2017,V Kohli,Royal Challengers Bangalore,10,10,-,308,64,30.8,122.22,-,4,1
2017,Kuldeep Yadav,Kolkata Knight Riders,12,2,-,20,16,10,90.9,-,-,-
2017,DS Kulkarni,Gujarat Lions,6,1,-,1,1,1,50,-,-,-
2017,B Kumar,Sunrisers Hyderabad,14,2,1,4,4*,4,100,-,-,1
2017,P Kumar,Gujarat Lions,6,2,1,8,7*,8,88.88,-,-,-
2017,CA Lynn,Kolkata Knight Riders,7,7,1,295,93*,49.16,180.98,-,3,-
2017,MJ McClenaghan,Mumbai Indians,14,7,3,16,12,4,106.66,-,-,2
2017,BB McCullum,Gujarat Lions,11,11,-,319,72,29,147,-,2,-
2017,SL Malinga,Mumbai Indians,12,2,2,7,7*,-,233.33,-,-,-
2017,Mandeep Singh,Royal Challengers Bangalore,11,10,-,188,52,18.8,106.21,-,1,2
2017,SE Marsh,Kings XI Punjab,9,8,-,264,84,33,136.08,-,2,-
2017,AD Mathews,Delhi Daredevils,3,2,-,32,31,16,118.51,-,-,-
2017,GJ Maxwell,Kings XI Punjab,14,13,3,310,47,31,173.18,-,-,3
2017,DA Miller,Kings XI Punjab,5,4,1,83,30*,27.66,103.75,-,-,-
2017,TS Mills,Royal Challengers Bangalore,5,3,-,8,6,2.66,72.72,-,-,1
2017,AF Milne,Royal Challengers Bangalore,4,3,1,7,5,3.5,58.33,-,-,-
2017,A Mishra,Delhi Daredevils,14,6,5,49,13*,49,94.23,-,-,-
2017,Mohammad Nabi,Sunrisers Hyderabad,3,1,-,2,2,2,66.66,-,-,-
2017,Mohammed Shami,Delhi Daredevils,8,6,2,36,21,9,150,-,-,-
2017,Mohammed Siraj,Sunrisers Hyderabad,6,-,-,-,-,-,-,-,-,-
2017,EJG Morgan,Kings XI Punjab,4,4,-,65,26,16.25,104.83,-,-,-
2017,CH Morris,Delhi Daredevils,9,9,4,154,52*,30.8,163.82,-,1,-
2017,Mustafizur Rahman,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2017,S Nadeem,Delhi Daredevils,7,4,1,2,2,0.66,22.22,-,-,2
2017,KK Nair,Delhi Daredevils,14,13,-,281,64,21.61,124.33,-,1,1
2017,SP Narine,Kolkata Knight Riders,16,14,1,224,54,17.23,172.3,-,1,2
2017,T Natarajan,Kings XI Punjab,6,-,-,-,-,-,-,-,-,-
2017,P Negi,Royal Challengers Bangalore,12,10,2,144,35,18,129.72,-,-,-
2017,A Nehra,Sunrisers Hyderabad,6,2,2,-,0*,-,-,-,-,-
2017,NV Ojha,Sunrisers Hyderabad,14,5,1,79,34,19.75,121.53,-,-,-
2017,MK Pandey,Kolkata Knight Riders,14,13,5,396,81*,49.5,128.57,-,2,-
2017,HH Pandya,Mumbai Indians,17,16,9,250,35*,35.71,156.25,-,-,-
2017,KH Pandya,Mumbai Indians,13,11,4,243,47,34.71,135.75,-,-,-
2017,RR Pant,Delhi Daredevils,14,14,-,366,97,26.14,165.61,-,2,3
2017,AR Patel,Kings XI Punjab,14,13,5,227,44,28.37,140.12,-,-,1
2017,HV Patel,Royal Challengers Bangalore,1,-,-,-,-,-,-,-,-,-
2017,MM Patel,Gujarat Lions,2,1,-,-,-,-,-,-,-,1
2017,PA Patel,Mumbai Indians,16,16,-,395,70,24.68,134.81,-,2,2
2017,IK Pathan,Gujarat Lions,1,1,-,2,2,2,66.66,-,-,-
2017,YK Pathan,Kolkata Knight Riders,15,11,3,143,59,17.87,124.34,-,1,1
2017,KA Pollard,Mumbai Indians,17,16,3,385,70,29.61,139.49,-,3,-
2017,K Rabada,Delhi Daredevils,6,3,-,55,44,18.33,85.93,-,-,1
2017,AM Rahane,Rising Pune Supergiant,16,16,1,382,60,25.46,118.26,-,2,2
2017,SK Raina,Gujarat Lions,14,14,3,442,84,40.18,143.97,-,3,-
2017,AS Rajpoot,Kolkata Knight Riders,5,1,-,4,4,4,57.14,-,-,-
2017,N Rana,Mumbai Indians,13,12,1,333,62*,30.27,126.13,-,3,-
2017,Rashid Khan,Sunrisers Hyderabad,14,3,1,11,6*,5.5,122.22,-,-,-
2017,AT Rayudu,Mumbai Indians,5,5,-,91,63,18.2,116.66,-,1,1
2017,JJ Roy,Gujarat Lions,3,3,1,59,31,29.5,147.5,-,-,-
2017,Sachin Baby,Royal Challengers Bangalore,3,3,-,15,12,5,100,-,-,-
2017,WP Saha,Kings XI Punjab,14,11,1,234,93*,23.4,125.13,-,1,1
2017,SV Samson,Delhi Daredevils,14,14,-,386,102,27.57,141.39,1,2,2
2017,MN Samuels,Delhi Daredevils,5,4,-,29,27,7.25,93.54,-,-,1
2017,Sandeep Sharma,Kings XI Punjab,13,4,4,7,5*,-,116.66,-,-,-
2017,PJ Sangwan,Gujarat Lions,5,3,1,2,1*,1,50,-,-,1
2017,V Shankar,Sunrisers Hyderabad,4,4,2,101,63*,50.5,134.66,-,1,-
2017,Shakib Al Hasan,Kolkata Knight Riders,1,1,1,1,1*,-,100,-,-,-
2017,I Sharma,Kings XI Punjab,6,3,1,8,5*,4,66.66,-,-,-
2017,KV Sharma,Mumbai Indians,9,6,-,49,19,8.16,119.51,-,-,-
2017,MM Sharma,Kings XI Punjab,14,7,1,51,13,8.5,102,-,-,-
2017,RG Sharma,Mumbai Indians,17,16,2,333,67,23.78,121.97,-,3,1
2017,LMP Simmons,Mumbai Indians,7,7,-,137,66,19.57,122.32,-,2,1
2017,NB Singh,Gujarat Lions,2,-,-,-,-,-,-,-,-,-
2017,DR Smith,Gujarat Lions,12,12,1,239,74,21.72,153.2,-,2,2
2017,SPD Smith,Rising Pune Supergiant,15,15,3,472,84*,39.33,121.96,-,3,-
2017,TG Southee,Mumbai Indians,3,1,-,7,7,7,233.33,-,-,-
2017,BB Sran,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2017,B Stanlake,Royal Challengers Bangalore,2,-,-,-,-,-,-,-,-,-
2017,MP Stoinis,Kings XI Punjab,5,3,-,17,9,5.66,70.83,-,-,-
2017,BA Stokes,Rising Pune Supergiant,12,11,1,316,103*,31.6,142.98,1,1,-
2017,Swapnil Singh,Kings XI Punjab,4,2,-,12,10,6,63.15,-,-,-
2017,AP Tare,Delhi Daredevils,3,3,-,18,18,6,78.26,-,-,2
2017,Tejas Baroka,Gujarat Lions,1,-,-,-,-,-,-,-,-,-
2017,R Tewatia,Kings XI Punjab,3,2,1,19,15*,19,172.72,-,-,-
2017,SN Thakur,Rising Pune Supergiant,12,3,-,-,-,-,-,-,-,3
2017,MK Tiwary,Rising Pune Supergiant,15,13,3,324,60,32.4,137.28,-,2,1
2017,SS Tiwary,Mumbai Indians,1,1,-,52,52,52,120.93,-,1,-
2017,RA Tripathi,Rising Pune Supergiant,14,14,-,391,93,27.92,146.44,-,2,1
2017,AJ Tye,Gujarat Lions,6,3,1,53,25,26.5,176.66,-,-,-
2017,JD Unadkat,Rising Pune Supergiant,12,2,2,2,2*,-,40,-,-,-
2017,RV Uthappa,Kolkata Knight Riders,14,13,-,388,87,29.84,165.1,-,5,1
2017,R Vinay Kumar,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2017,Vishnu Vinod,Royal Challengers Bangalore,3,3,-,19,9,6.33,73.07,-,-,-
2017,M Vohra,Kings XI Punjab,11,9,-,229,95,25.44,144.02,-,1,-
2017,DA Warner,Sunrisers Hyderabad,14,14,3,641,126,58.27,141.81,1,4,-
2017,Washington Sundar,Rising Pune Supergiant,11,5,4,9,5*,9,75,-,-,1
